id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x_m,y_m,game_id,game_date,competition,video_url,video_time,aim_x,aim_y
14,2025-09-22T10:37:06.526Z,Miss,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,3,2 9 10 16 24 1,Frederik Meier - Jeppe Birkholt - Kalle Emil Ryser - Mads Lindholm Hansen - Nicklas Vandet - Victor Bager,9.73,0.73,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,1910,,
15,2025-09-22T10:37:06.526Z,Miss,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,10.31,-4.78,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2002,,
16,2025-09-22T10:37:06.526Z,Block,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,8.22,-2.38,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2146,,
17,2025-09-22T10:37:06.526Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,1,3 4 11 12 20 1,Sander Staunsholm - Viggo Skrubbeltrang - Rasmus Lunde - Mads Bagge - Sofus Winther Pedersen - Victor Bager,8.62,-5.45,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2161,,
18,2025-09-22T10:37:06.526Z,Penalty,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v5,,,,,1,Victor Bager,,1,Jascha Nagel,2,5 14 15 19 23 1,Anton Kildal - Mikkel Johansen - Anton Kjøgx - Oskar Bach - William Sidor Nielsen - Victor Bager,-2.58,9.35,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2233,,
19,2025-09-22T10:37:06.526Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,23,William Sidor Nielsen,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-8.98,5.71,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2292,,
20,2025-09-22T10:37:06.527Z,Shot,Tyskland U17,Home,Tyskland U17,Danmark U17,1,Danmark U17,5v4,,,,,1,Victor Bager,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,10.13,2.42,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2322,,
21,2025-09-22T10:37:06.527Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,5,Anton Kildal,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-9.56,-6.43,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2366,,
22,2025-09-22T10:37:06.527Z,Block,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v4,23,William Sidor Nielsen,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-8.53,3.48,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2390,,
23,2025-09-22T10:37:06.527Z,Shot,Danmark U17,Away,Tyskland U17,Danmark U17,1,Danmark U17,5v5,12,Mads Bagge,,,1,Jascha Nagel,,1,Jascha Nagel,PP1,2 3 5 12 23 1,Frederik Meier - Sander Staunsholm - Anton Kildal - Mads Bagge - William Sidor Nielsen - Victor Bager,-4.22,2.33,U17-2025-101,2025-01-31,Exhibition,https://www.youtube.com/watch?v=x6Y2m0akGyk,2434,,
