id,timestamp,event,team,venue,team_home,team_away,period,perspective,strength,p1_no,p1_name,p2_no,p2_name,g_no,goalie_name,home_line,home_players,home_players_names,away_line,away_players,away_players_names,x_m,y_m,game_id,game_date,competition,video_url,video_time,aim_x,aim_y
38,2025-11-08T10:43:26.360Z,Miss,U17 Danmark,Home,U17 Danmark,Malmö Akademi,3,home,5v5,17,Viggo Skrubbeltang,,,1,Keeper,,1,Andreas Harlis,,1,Keeper,10.511,-0.885,1,2025-11-08,Træningskamp,,,,
39,2025-11-08T10:44:32.918Z,Shot,U17 Danmark,Home,U17 Danmark,Malmö Akademi,3,home,5v5,9,Andreas Skou,,,1,Keeper,,1,Andreas Harlis,,1,Keeper,13.828,3.473,1,2025-11-08,Træningskamp,,,,
40,2025-11-08T10:48:30.470Z,Block,U17 Danmark,Home,U17 Danmark,Malmö Akademi,3,home,5v5,16,Frederik Barrett,,,1,Keeper,,1,Andreas Harlis,,1,Keeper,8.891,6.289,1,2025-11-08,Træningskamp,,,,
41,2025-11-08T10:49:13.884Z,Block,U17 Danmark,Home,U17 Danmark,Malmö Akademi,3,home,5v5,16,Frederik Barrett,,,1,Keeper,,1,Andreas Harlis,,1,Keeper,4.995,2.239,1,2025-11-08,Træningskamp,,,,
5,2025-11-08T09:01:24.527Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.515,0.704,1,2025-11-08,Træningskamp,,,,
6,2025-11-08T09:02:26.938Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.706,2.913,1,2025-11-08,Træningskamp,,,,
7,2025-11-08T09:04:03.730Z,Penalty,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,15.595,8.655,1,2025-11-08,Træningskamp,,,,
9,2025-11-08T09:05:34.786Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.049,5.268,1,2025-11-08,Træningskamp,,,,
10,2025-11-08T09:07:11.858Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.822,3.317,1,2025-11-08,Træningskamp,,,,
11,2025-11-08T09:09:08.278Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.362,-4.376,1,2025-11-08,Træningskamp,,,,
12,2025-11-08T09:09:15.232Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.982,-3.271,1,2025-11-08,Træningskamp,,,,
13,2025-11-08T09:09:31.822Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.264,3.048,1,2025-11-08,Træningskamp,,,,
14,2025-11-08T09:09:46.275Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-8.552,9.195,1,2025-11-08,Træningskamp,,,,
15,2025-11-08T09:10:16.930Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-5.313,-0.302,1,2025-11-08,Træningskamp,,,,
18,2025-11-08T09:11:12.230Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.779,-2.916,1,2025-11-08,Træningskamp,,,,
19,2025-11-08T09:12:13.910Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.908,-1.443,1,2025-11-08,Træningskamp,,,,
20,2025-11-08T09:12:25.157Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.485,-0.965,1,2025-11-08,Træningskamp,,,,
21,2025-11-08T09:12:56.304Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.233,-4.020,1,2025-11-08,Træningskamp,,,,
22,2025-11-08T09:13:55.040Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-8.920,-9.541,1,2025-11-08,Træningskamp,,,,
23,2025-11-08T09:14:01.918Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-7.153,6.176,1,2025-11-08,Træningskamp,,,,
24,2025-11-08T09:14:04.210Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.675,1.502,1,2025-11-08,Træningskamp,,,,
25,2025-11-08T09:14:10.715Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-8.589,5.735,1,2025-11-08,Træningskamp,,,,
26,2025-11-08T09:15:04.346Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.080,7.133,1,2025-11-08,Træningskamp,,,,
27,2025-11-08T09:15:38.013Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.012,-3.689,1,2025-11-08,Træningskamp,,,,
28,2025-11-08T09:16:41.778Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.233,3.305,1,2025-11-08,Træningskamp,,,,
29,2025-11-08T09:18:27.228Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.264,2.275,1,2025-11-08,Træningskamp,,,,
30,2025-11-08T09:19:44.315Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.564,0.508,1,2025-11-08,Træningskamp,,,,
31,2025-11-08T09:21:31.681Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.380,4.336,1,2025-11-08,Træningskamp,,,,
32,2025-11-08T09:23:43.796Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.564,5.808,1,2025-11-08,Træningskamp,,,,
33,2025-11-08T09:24:51.951Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.982,-6.192,1,2025-11-08,Træningskamp,,,,
35,2025-11-08T09:25:44.772Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.362,3.673,1,2025-11-08,Træningskamp,,,,
36,2025-11-08T09:25:50.918Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-7.926,-1.701,1,2025-11-08,Træningskamp,,,,
37,2025-11-08T09:26:36.640Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.810,0.287,1,2025-11-08,Træningskamp,,,,
38,2025-11-08T09:28:36.143Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.865,-2.952,1,2025-11-08,Træningskamp,,,,
39,2025-11-08T09:28:43.162Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,1,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-0.307,-7.370,1,2025-11-08,Træningskamp,,,,
40,2025-11-08T09:41:56.446Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.650,-4.781,1,2025-11-08,Træningskamp,,,,
41,2025-11-08T09:43:21.208Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-7.963,0.888,1,2025-11-08,Træningskamp,,,,
42,2025-11-08T09:44:28.398Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-9.399,6.446,1,2025-11-08,Træningskamp,,,,
45,2025-11-08T09:46:26.155Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.742,-1.063,1,2025-11-08,Træningskamp,,,,
46,2025-11-08T09:47:14.690Z,Penalty,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,0.061,-8.351,1,2025-11-08,Træningskamp,,,,
47,2025-11-08T09:49:12.354Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.018,1.808,1,2025-11-08,Træningskamp,,,,
48,2025-11-08T09:49:52.540Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.607,1.919,1,2025-11-08,Træningskamp,,,,
49,2025-11-08T09:50:44.649Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.454,1.735,1,2025-11-08,Træningskamp,,,,
50,2025-11-08T09:51:01.276Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.571,9.833,1,2025-11-08,Træningskamp,,,,
51,2025-11-08T09:51:18.592Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.589,1.367,1,2025-11-08,Træningskamp,,,,
54,2025-11-08T09:51:27.485Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.577,1.919,1,2025-11-08,Træningskamp,,,,
55,2025-11-08T09:51:28.844Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.515,0.998,1,2025-11-08,Træningskamp,,,,
56,2025-11-08T09:53:17.016Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.933,-2.977,1,2025-11-08,Træningskamp,,,,
57,2025-11-08T09:54:32.824Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-15.031,1.146,1,2025-11-08,Træningskamp,,,,
58,2025-11-08T09:54:42.227Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.147,-0.032,1,2025-11-08,Træningskamp,,,,
59,2025-11-08T09:55:30.402Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.344,-2.351,1,2025-11-08,Træningskamp,,,,
60,2025-11-08T09:57:07.771Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-7.742,-7.689,1,2025-11-08,Træningskamp,,,,
61,2025-11-08T09:57:34.256Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-8.810,6.667,1,2025-11-08,Træningskamp,,,,
62,2025-11-08T09:58:01.366Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.393,-3.787,1,2025-11-08,Træningskamp,,,,
63,2025-11-08T09:58:04.746Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.644,0.410,1,2025-11-08,Træningskamp,,,,
64,2025-11-08T09:58:24.915Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.748,4.495,1,2025-11-08,Træningskamp,,,,
65,2025-11-08T09:59:23.575Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-6.344,-3.750,1,2025-11-08,Træningskamp,,,,
66,2025-11-08T09:59:52.126Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.577,-1.615,1,2025-11-08,Træningskamp,,,,
67,2025-11-08T10:01:29.232Z,Miss,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.748,-1.210,1,2025-11-08,Træningskamp,,,,
68,2025-11-08T10:02:04.885Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-7.853,-0.805,1,2025-11-08,Træningskamp,,,,
69,2025-11-08T10:04:30.891Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.663,-5.002,1,2025-11-08,Træningskamp,,,,
70,2025-11-08T10:05:49.647Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.258,-1.946,1,2025-11-08,Træningskamp,,,,
71,2025-11-08T10:07:14.425Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,2,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.442,7.256,1,2025-11-08,Træningskamp,,,,
72,2025-11-08T10:18:31.773Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-5.313,7.403,1,2025-11-08,Træningskamp,,,,
73,2025-11-08T10:18:41.693Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-7.558,8.213,1,2025-11-08,Træningskamp,,,,
74,2025-11-08T10:18:55.019Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-12.675,-1.137,1,2025-11-08,Træningskamp,,,,
76,2025-11-08T10:20:11.847Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-1.632,3.170,1,2025-11-08,Træningskamp,,,,
77,2025-11-08T10:21:20.376Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-11.975,-4.118,1,2025-11-08,Træningskamp,,,,
78,2025-11-08T10:23:40.432Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-10.061,2.176,1,2025-11-08,Træningskamp,,,,
80,2025-11-08T10:24:21.156Z,Shot,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-14.000,2.913,1,2025-11-08,Træningskamp,,,,
81,2025-11-08T10:27:01.495Z,Block,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-4.871,-3.456,1,2025-11-08,Træningskamp,,,,
82,2025-11-08T10:27:06.162Z,Goal,Malmö Akademi,Away,U17 Danmark,Malmö Akademi,3,away,5v5,,,,,1,Andreas Harlis,,1,Andreas Harlis,,1,Keeper,-13.853,-0.474,1,2025-11-08,Træningskamp,,,,
